season_Season,season_WTeamID,season_WTeamName,season_WScore,season_LTeamID,season_LTeamName,season_LScore,season_WLoc,season_NumOT,season_WFGM,season_WFGA,season_WFGM3,season_WFGA3,season_WFTM,season_WFTA,season_WOR,season_WDR,season_WAst,season_WTO,season_WStl,season_WBlk,season_WPF,season_LFGM,season_LFGA,season_LFGM3,season_LFGA3,season_LFTM,season_LFTA,season_LOR,season_LDR,season_LAst,season_LTO,season_LStl,season_LBlk,season_LPF
2025,1417,UCLA,65,1211,Gonzaga,62,N,0,20,55,12,24,13,18,11,24,16,11,9,3,15,25,55,7,24,5,8,8,22,17,15,3,2,15
2025,1104,Alabama,105,1355,S Dakota St,82,H,0,37,78,19,55,12,16,14,26,21,6,10,6,12,30,71,11,26,11,13,11,26,13,14,4,2,15
2025,1179,Drake,65,1125,Belmont,46,H,0,24,51,6,19,11,15,7,21,13,8,13,1,15,15,40,5,13,11,16,6,15,11,16,8,3,14
2025,1196,Florida,85,1391,Stetson,45,H,0,35,69,9,25,6,9,10,37,19,13,12,7,13,18,68,3,24,6,8,10,22,6,15,6,2,8
2025,1208,Georgia,79,1354,S Carolina St,72,H,0,27,50,5,16,20,31,6,24,13,14,10,2,20,23,57,7,20,19,24,8,20,9,15,9,5,32
2025,1228,Illinois,117,1152,Chicago St,64,H,0,41,66,15,33,20,28,10,35,26,10,6,6,8,25,67,10,31,4,4,4,14,10,14,5,0,19
2025,1276,Michigan,112,1443,WKU,64,H,0,33,64,19,40,27,35,14,38,21,17,7,3,14,24,66,5,25,11,19,5,19,5,14,8,2,22
2025,1313,Norfolk St,77,1219,High Point,74,A,0,28,52,5,15,16,23,5,21,12,8,4,3,25,19,55,15,36,21,33,20,21,15,10,5,3,19
2025,1314,North Carolina,97,1144,Campbell,81,H,0,36,63,10,28,15,20,8,26,20,6,3,3,18,28,63,10,25,15,20,8,15,15,7,2,2,18
2025,1328,Oklahoma,89,1341,Prairie View,67,H,0,26,43,5,17,32,35,4,25,7,9,6,1,14,29,61,4,16,5,7,4,14,9,10,6,0,25
2025,1332,Oregon,89,1451,Weber St,49,H,0,33,60,9,22,14,17,8,31,14,11,8,1,16,17,51,3,22,12,21,8,16,10,17,7,1,15
2025,1345,Purdue,83,1405,Toledo,64,H,0,31,63,10,28,11,15,10,21,22,6,9,2,15,26,64,2,14,10,16,17,23,7,13,5,1,13
2025,1352,Robert Morris,97,1297,N Kentucky,93,H,3,35,91,7,33,20,32,19,28,23,12,11,8,23,33,81,8,22,19,30,16,37,16,21,7,5,25
2025,1112,Arizona,90,1395,TCU,81,H,0,33,58,7,22,17,21,7,20,28,7,7,3,16,29,63,9,23,14,18,11,15,15,8,5,2,16
2025,1116,Arkansas,92,1324,Oakland,62,H,0,35,58,10,22,12,14,5,27,21,13,8,10,15,24,60,2,17,12,18,8,16,9,12,6,3,13
2025,1120,Auburn,87,1284,Monmouth NJ,58,H,0,29,66,8,30,21,28,15,28,22,7,8,7,15,19,52,5,13,15,19,4,18,10,11,5,3,19
2025,1211,Gonzaga,89,1337,Pepperdine,82,A,0,36,66,2,15,15,19,10,22,15,13,9,4,15,32,68,9,29,9,10,10,18,20,14,8,1,16
2025,1213,Grand Canyon,112,1136,Bryant,66,H,0,34,83,9,28,35,44,19,38,15,7,15,2,20,23,67,4,28,16,27,11,28,8,22,5,4,27
2025,1222,Houston,60,1329,Oklahoma St,47,A,0,24,57,6,20,6,6,5,27,9,11,8,5,16,14,54,4,19,15,18,7,25,7,12,7,1,10
2025,1281,Missouri,82,1106,Alabama St,65,H,0,29,58,9,29,15,18,8,30,15,12,6,2,13,25,65,8,20,7,10,9,20,9,12,11,3,14
2025,1343,Princeton,76,1103,Akron,75,H,0,29,59,7,20,11,18,5,23,13,11,10,5,14,27,64,7,23,14,17,9,26,9,12,6,3,16
2025,1435,Vanderbilt,100,1309,New Orleans,56,H,0,36,76,14,34,14,15,12,29,22,9,15,5,18,19,55,4,17,14,23,10,23,12,21,7,4,13
2025,1124,Baylor,81,1428,Utah,56,H,0,28,69,9,32,16,18,13,31,13,11,11,8,18,21,66,7,30,7,13,10,25,17,17,8,5,17
2025,1140,BYU,76,1113,Arizona St,56,H,0,28,58,10,32,10,14,11,24,17,14,9,3,11,21,57,6,29,8,10,10,15,11,13,10,0,14
2025,1166,Creighton,57,1385,St John's,56,H,0,22,53,9,26,4,7,9,28,14,17,6,7,9,25,68,2,9,4,6,10,17,8,9,11,4,14
2025,1181,Duke,88,1439,Virginia Tech,65,H,0,31,58,11,29,15,15,9,24,19,9,7,4,15,23,50,8,21,11,15,4,15,14,12,5,0,14
2025,1246,Kentucky,88,1135,Brown,54,H,0,30,60,10,28,18,23,9,18,18,5,14,5,15,20,49,5,21,9,12,7,23,11,23,3,3,17
2025,1266,Marquette,78,1344,Providence,50,A,0,29,66,11,36,9,11,13,20,16,5,15,3,12,17,50,8,28,8,14,14,21,11,20,5,2,14
2025,1307,New Mexico,103,1201,Fresno St,89,A,0,41,70,9,23,12,15,5,30,21,16,10,8,19,29,67,10,22,21,31,8,20,10,14,10,4,15
2025,1382,St Bonaventure,77,1433,VCU,75,H,0,29,58,5,15,14,19,11,18,9,6,6,1,11,28,58,11,31,8,9,11,21,15,11,4,4,15
2025,1397,Tennessee,67,1313,Norfolk St,52,H,0,23,54,8,31,13,16,9,20,14,6,7,8,11,22,59,2,13,6,8,8,17,6,11,2,4,19
2025,1416,UCF,87,1403,Texas Tech,83,A,0,29,56,10,23,19,22,7,23,9,14,4,2,18,33,72,3,16,14,18,11,18,13,10,6,5,17
2025,1452,West Virginia,62,1242,Kansas,61,A,0,26,60,6,20,4,6,7,24,18,6,4,5,16,19,49,4,16,19,21,7,24,10,8,3,0,9
2025,1155,Clemson,85,1390,Stanford,71,H,0,28,58,8,19,21,24,8,20,14,10,16,6,14,27,61,6,20,11,12,10,21,8,17,6,4,20
2025,1227,IL Chicago,74,1179,Drake,70,H,0,27,47,8,17,12,17,4,11,16,7,2,3,12,28,57,6,19,8,11,12,15,17,9,4,1,18
2025,1257,Louisville,83,1314,North Carolina,70,H,0,26,58,6,26,25,39,8,32,14,7,4,4,21,24,60,4,16,18,23,6,30,11,10,4,3,29
2025,1422,UNC Greensboro,68,1459,Wofford,66,A,0,22,57,9,24,15,20,8,20,9,3,4,1,16,24,54,9,23,9,14,8,26,14,9,1,0,21
2025,1463,Yale,93,1224,Howard,65,H,0,33,61,14,28,13,17,10,21,24,8,7,3,14,26,57,6,22,7,9,7,15,15,14,3,4,18
2025,1178,Detroit,78,1352,Robert Morris,76,H,1,31,67,3,12,13,15,10,22,10,10,5,4,21,24,66,4,23,24,30,13,23,14,10,4,4,18
2025,1211,Gonzaga,81,1339,Portland,50,H,0,29,68,11,24,12,16,14,31,20,7,10,3,11,21,63,4,25,4,6,8,25,10,15,3,5,17
2025,1219,High Point,76,1347,Radford,58,H,0,28,60,13,31,7,10,13,19,15,8,10,4,13,21,53,6,16,10,13,13,17,8,13,4,3,15
2025,1228,Illinois,109,1332,Oregon,77,A,0,42,73,16,29,9,11,9,31,17,10,5,5,18,30,69,5,15,12,17,7,21,13,10,2,5,14
2025,1252,Lipscomb,70,1239,Jacksonville,65,A,0,22,39,7,15,19,26,6,18,10,16,13,4,14,25,51,6,15,9,13,9,13,10,15,10,1,19
2025,1272,Memphis,90,1194,FL Atlantic,62,A,0,33,59,10,18,14,19,12,29,15,19,6,4,16,22,68,5,31,13,21,16,12,7,12,11,3,16
2025,1285,Montana,92,1186,E Washington,81,A,0,31,55,8,19,22,24,3,18,23,6,14,3,17,29,63,8,24,15,17,12,20,11,15,4,4,20
2025,1345,Purdue,81,1278,Minnesota,61,A,0,29,58,11,25,12,16,9,21,21,2,3,1,15,25,52,4,17,7,16,9,21,17,7,1,5,15
2025,1407,Troy,69,1111,Appalachian St,61,A,0,25,57,12,35,7,10,9,26,18,12,7,5,16,21,56,8,26,11,16,7,20,14,8,10,2,10
2025,1443,WKU,71,1251,Liberty,70,A,0,28,62,5,17,10,19,8,30,9,14,5,2,14,27,62,8,27,8,16,7,28,15,8,7,4,16
2025,1449,Washington,75,1268,Maryland,69,H,0,26,57,5,24,18,23,10,21,11,12,7,2,19,26,58,2,11,15,22,5,19,7,11,7,5,23
2025,1103,Akron,71,1132,Bowling Green,68,A,0,26,67,12,42,7,9,8,25,15,12,7,6,16,23,66,8,25,14,21,13,30,8,14,6,4,16
2025,1266,Marquette,79,1166,Creighton,71,H,0,29,70,11,34,10,11,10,25,13,7,7,5,16,24,60,7,31,16,22,10,29,18,12,4,2,12
2025,1307,New Mexico,82,1305,Nevada,81,H,1,23,49,5,18,31,41,5,26,14,14,5,7,26,25,59,8,19,23,35,9,22,15,9,9,7,28
2025,1458,Wisconsin,116,1234,Iowa,85,H,0,40,62,21,31,15,17,7,28,26,12,4,0,16,32,66,9,24,12,18,6,14,13,9,7,1,13
2025,1104,Alabama,107,1328,Oklahoma,79,H,0,38,76,9,29,22,30,20,26,21,8,9,6,16,32,67,5,19,10,16,7,17,10,11,7,4,23
2025,1112,Arizona,72,1153,Cincinnati,67,A,0,23,53,5,14,21,27,6,25,8,11,5,6,17,25,64,5,25,12,23,14,21,11,11,5,3,18
2025,1120,Auburn,84,1281,Missouri,68,H,0,28,49,10,21,18,24,6,20,18,16,9,9,21,21,55,7,23,19,26,10,16,12,16,13,1,20
2025,1136,Bryant,81,1263,Maine,55,H,0,31,62,10,26,9,14,15,30,20,18,8,6,16,18,53,5,17,14,20,3,18,8,14,9,1,17
2025,1155,Clemson,80,1143,California,68,H,0,31,50,8,18,10,12,7,24,18,12,5,3,16,26,57,6,17,10,16,7,13,6,6,5,0,14
2025,1181,Duke,89,1374,SMU,62,A,0,33,62,11,27,12,16,9,31,22,7,3,7,19,23,67,5,21,11,25,14,19,14,6,2,3,13
2025,1211,Gonzaga,96,1258,Loy Marymount,68,A,0,38,72,7,16,13,14,10,27,16,6,8,2,21,21,55,8,24,18,25,7,20,10,14,3,2,15
2025,1213,Grand Canyon,82,1381,Southern Utah,71,H,0,27,68,11,20,17,22,17,25,12,13,12,8,11,29,65,6,18,7,8,8,21,13,14,5,5,20
2025,1222,Houston,86,1140,BYU,55,H,0,29,59,16,34,12,16,14,19,15,11,9,7,15,18,48,8,24,11,15,4,14,14,14,6,2,15
2025,1235,Iowa St,74,1124,Baylor,55,H,0,24,49,10,21,16,24,7,34,19,12,6,5,15,19,64,7,29,10,14,12,21,11,7,9,2,16
2025,1246,Kentucky,106,1196,Florida,100,H,0,37,64,14,29,18,24,8,18,25,5,6,2,20,33,60,12,33,22,35,12,21,16,8,3,4,20
2025,1251,Liberty,73,1292,MTSU,63,H,0,28,64,10,26,7,10,8,26,16,10,6,3,14,25,66,6,23,7,11,15,26,8,9,6,5,14
2025,1252,Lipscomb,96,1316,North Florida,64,A,0,33,61,8,20,22,29,7,32,23,9,10,3,15,23,64,7,31,11,18,10,21,10,14,5,4,18
2025,1257,Louisville,70,1438,Virginia,50,A,0,25,57,7,19,13,14,11,28,15,8,6,5,11,20,54,5,26,5,6,6,16,13,9,5,6,16
2025,1276,Michigan,85,1425,USC,74,A,0,29,55,10,24,17,21,7,24,19,13,8,7,21,27,62,6,18,14,22,9,17,19,12,5,2,21
2025,1279,Mississippi,63,1208,Georgia,51,H,0,21,51,6,16,15,21,9,20,11,13,10,10,16,17,58,2,18,15,17,14,18,5,13,9,4,14
2025,1285,Montana,73,1225,Idaho,71,A,0,28,52,7,18,10,16,4,21,9,12,7,1,13,27,64,8,27,9,10,11,25,10,12,5,1,17
2025,1304,Nebraska,66,1417,UCLA,58,H,0,17,52,7,25,25,29,7,28,11,13,10,1,16,22,57,4,28,10,13,6,26,13,15,5,2,24
2025,1314,North Carolina,74,1323,Notre Dame,73,A,0,27,51,6,21,14,18,4,21,14,13,4,8,19,25,57,7,23,16,21,8,18,7,12,10,0,15
2025,1352,Robert Morris,79,1324,Oakland,71,A,0,25,55,7,15,22,26,14,22,12,10,7,5,17,27,69,8,33,9,13,20,17,12,9,6,4,18
2025,1397,Tennessee,76,1116,Arkansas,52,H,0,27,69,10,26,12,15,19,26,18,12,10,1,16,20,53,6,29,6,13,6,18,9,15,8,10,19
2025,1401,Texas A&M,80,1400,Texas,60,H,0,27,57,2,19,24,32,10,29,14,7,4,3,17,18,52,7,26,17,20,5,22,12,11,5,2,24
2025,1403,Texas Tech,93,1428,Utah,65,A,0,34,58,12,26,13,18,8,19,24,4,7,2,19,22,52,6,23,15,26,13,14,15,9,2,2,15
2025,1407,Troy,58,1267,Marshall,57,A,0,19,51,7,31,13,17,10,23,10,14,8,2,20,22,56,3,16,10,17,12,19,11,13,8,5,17
2025,1421,UNC Asheville,103,1219,High Point,99,H,0,35,69,6,21,27,37,8,23,18,2,3,4,24,32,65,8,31,27,30,10,27,10,10,0,1,25
2025,1433,VCU,84,1260,Loyola-Chicago,65,A,0,30,61,9,24,15,20,16,19,15,10,8,4,19,21,55,8,24,15,23,9,15,17,12,3,2,22
2025,1435,Vanderbilt,80,1261,LSU,72,A,0,28,64,8,26,16,24,14,20,11,8,10,3,21,24,48,5,18,19,23,4,22,5,14,6,3,19
2025,1459,Wofford,81,1190,ETSU,78,A,0,29,47,9,20,14,29,8,17,17,14,7,4,20,25,46,9,21,19,28,6,17,11,12,10,1,22
2025,1471,UC San Diego,90,1168,CS Fullerton,51,A,0,31,59,11,30,17,20,6,21,17,7,12,3,21,16,49,3,13,16,17,9,20,5,20,4,2,16
2025,1228,Illinois,81,1449,Washington,77,A,0,31,66,5,26,14,19,12,28,10,13,4,3,13,28,65,10,26,11,14,7,17,11,10,9,3,18
2025,1242,Kansas,99,1416,UCF,48,A,0,42,83,9,23,6,10,17,36,30,10,6,12,14,14,68,7,30,13,18,5,20,11,13,7,7,9
2025,1272,Memphis,68,1317,North Texas,64,H,0,24,44,5,13,15,21,4,15,7,15,8,3,18,22,51,4,18,16,21,11,18,11,13,7,3,21
2025,1293,Murray St,66,1179,Drake,59,A,0,22,40,7,15,15,20,6,16,9,15,5,4,14,21,51,4,14,13,18,9,11,8,7,11,0,15
2025,1332,Oregon,83,1268,Maryland,79,H,0,29,56,12,28,13,15,6,23,15,8,5,3,15,28,59,9,21,14,19,9,19,16,10,7,5,18
2025,1345,Purdue,79,1321,Northwestern,61,H,0,28,55,8,20,15,18,8,26,14,11,7,2,14,23,60,7,25,8,12,10,15,14,13,7,5,17
2025,1222,Houston,65,1395,TCU,46,H,0,26,54,8,19,5,9,11,17,14,9,11,6,14,20,47,3,18,3,7,6,17,4,14,4,2,11
2025,1458,Wisconsin,75,1353,Rutgers,63,A,0,31,57,7,22,6,6,6,32,15,16,5,5,15,25,73,7,26,6,13,13,18,10,8,8,6,16
2025,1103,Akron,87,1141,C Michigan,71,H,0,30,65,18,41,9,10,10,23,21,8,6,3,16,26,60,8,21,11,11,5,20,15,9,6,1,13
2025,1112,Arizona,75,1452,West Virginia,56,A,0,31,61,7,20,6,10,9,27,15,8,8,6,7,21,58,8,29,6,8,6,21,11,10,7,4,10
2025,1120,Auburn,87,1400,Texas,82,A,0,29,61,8,21,21,25,9,25,15,9,6,10,22,26,56,5,14,25,30,9,20,6,11,6,4,20
2025,1124,Baylor,68,1153,Cincinnati,48,H,0,27,54,5,14,9,11,8,20,12,8,6,2,13,17,49,8,23,6,12,10,15,11,13,4,6,12
2025,1181,Duke,76,1338,Pittsburgh,47,H,0,26,52,11,20,13,18,7,32,17,13,1,4,12,18,58,6,20,5,8,8,16,9,10,11,6,17
2025,1196,Florida,73,1397,Tennessee,43,H,0,27,68,6,20,13,17,16,34,14,11,7,5,19,12,56,4,29,15,25,9,24,6,11,8,5,13
2025,1208,Georgia,82,1246,Kentucky,69,H,0,23,55,7,24,29,38,11,24,9,14,7,4,20,24,64,6,25,15,19,11,21,8,13,10,5,25
2025,1257,Louisville,74,1155,Clemson,64,H,0,25,55,8,27,16,20,9,23,13,11,7,3,13,26,65,8,24,4,5,14,21,11,13,6,2,16
2025,1266,Marquette,74,1207,Georgetown,66,H,0,21,59,9,24,23,27,9,20,10,13,16,6,13,24,55,8,19,10,12,9,27,13,18,7,8,21
2025,1276,Michigan,94,1417,UCLA,75,A,0,32,52,15,28,15,21,4,30,24,16,6,3,24,25,60,2,20,23,34,9,15,13,6,10,3,18
2025,1280,Mississippi St,76,1435,Vanderbilt,64,A,0,27,57,6,16,16,19,7,26,12,10,7,6,16,22,62,5,26,15,20,9,22,11,12,7,7,17
2025,1281,Missouri,83,1261,LSU,67,H,0,25,54,12,25,21,27,9,26,16,11,10,1,18,23,54,8,20,13,19,6,21,12,13,6,3,23
2025,1307,New Mexico,61,1461,Wyoming,53,A,0,19,57,5,21,18,22,7,28,8,10,7,5,17,19,59,5,19,10,17,5,30,11,8,2,6,19
2025,1314,North Carolina,82,1374,SMU,67,H,0,27,57,11,22,17,24,4,24,17,14,8,7,18,23,69,4,18,17,21,12,26,7,10,11,4,15
2025,1403,Texas Tech,72,1140,BYU,67,A,0,26,58,10,28,10,16,10,23,12,9,5,1,19,25,57,5,23,12,21,11,23,13,8,7,2,13
2025,1104,Alabama,88,1376,South Carolina,68,A,0,35,64,8,19,10,20,9,22,21,11,10,5,20,23,54,3,14,19,25,6,24,8,15,6,5,21
2025,1156,Cleveland St,80,1352,Robert Morris,69,A,0,30,63,8,17,12,18,13,17,18,14,9,2,22,24,51,7,19,14,23,10,21,15,18,8,8,19
2025,1179,Drake,64,1133,Bradley,57,A,0,21,47,4,16,18,28,9,17,12,10,15,2,16,20,45,5,20,12,15,6,18,8,16,6,4,17
2025,1211,Gonzaga,93,1360,San Diego,80,H,0,28,62,10,31,27,33,11,32,19,11,4,2,15,28,67,11,33,13,16,8,21,7,9,7,5,24
2025,1219,High Point,93,1149,Charleston So,79,A,0,34,64,6,11,19,21,9,22,14,6,4,3,19,23,54,10,24,23,31,9,19,10,10,4,7,18
2025,1228,Illinois,91,1336,Penn St,52,H,0,34,77,10,31,13,16,17,36,19,14,7,6,14,20,65,2,12,10,14,5,26,6,13,9,7,15
2025,1242,Kansas,74,1113,Arizona St,55,H,0,27,62,7,23,13,13,11,25,15,12,13,5,14,19,53,6,24,11,12,7,18,10,17,7,3,14
2025,1279,Mississippi,73,1116,Arkansas,66,A,0,23,50,9,23,18,28,6,28,13,4,5,2,21,22,59,5,23,17,24,8,26,12,6,2,4,18
2025,1401,Texas A&M,80,1328,Oklahoma,78,A,0,27,61,9,23,17,22,15,13,11,7,13,0,16,25,46,14,24,14,17,8,18,21,18,3,7,16
2025,1433,VCU,73,1200,Fordham,61,H,0,27,65,5,26,14,22,19,25,12,13,9,5,17,21,57,7,21,12,14,9,21,10,13,10,3,19
2025,1459,Wofford,77,1441,W Carolina,69,H,0,28,63,10,26,11,18,9,30,16,8,4,1,12,23,64,10,39,13,15,5,22,10,4,6,7,15
2025,1251,Liberty,76,1358,Sam Houston St,68,A,0,26,57,11,27,13,22,6,25,16,9,7,1,14,24,57,8,20,12,15,6,27,8,12,4,1,17
2025,1285,Montana,81,1319,Northern Arizona,76,H,0,31,60,9,20,10,13,3,26,18,10,4,5,14,29,69,7,18,11,16,11,26,16,9,7,3,13
2025,1332,Oregon,73,1326,Ohio St,71,A,0,24,57,9,25,16,22,8,23,9,12,7,3,17,24,57,7,18,16,19,9,21,9,14,5,3,20
2025,1345,Purdue,68,1353,Rutgers,50,A,0,28,56,4,24,8,16,8,24,18,8,7,4,17,17,52,7,23,9,11,10,25,11,15,3,2,18
2025,1402,Texas St,74,1407,Troy,73,A,0,25,59,6,14,18,21,12,18,13,13,8,2,21,22,46,5,17,24,31,10,19,12,15,9,10,21
2025,1430,Utah Valley,72,1213,Grand Canyon,64,H,0,23,63,6,19,20,27,16,28,15,11,6,10,14,24,55,5,17,11,18,6,26,13,14,10,7,20
2025,1471,UC San Diego,95,1142,Cal Poly,68,H,0,32,58,8,24,23,25,8,25,16,9,11,3,15,23,56,16,41,6,8,5,15,17,15,4,0,17
2025,1474,Queens NC,75,1252,Lipscomb,73,A,0,27,62,10,25,11,17,14,21,14,8,5,6,16,26,55,8,21,13,16,6,18,13,9,4,3,15
2025,1268,Maryland,79,1417,UCLA,61,H,0,27,50,7,19,18,21,7,17,12,15,12,5,19,22,53,6,18,11,14,14,14,11,20,6,0,19
2025,1458,Wisconsin,80,1278,Minnesota,59,H,0,25,57,11,28,19,24,9,25,14,7,9,2,13,22,57,7,19,8,13,10,22,9,15,5,3,19
2025,1103,Akron,105,1185,E Michigan,81,A,0,37,61,9,21,22,26,11,27,21,14,14,3,22,28,63,9,28,16,22,8,10,15,15,9,3,19
2025,1104,Alabama,94,1401,Texas A&M,88,A,0,27,68,13,37,27,40,18,27,17,12,6,9,31,28,72,4,18,28,48,19,22,9,8,9,10,27
2025,1112,Arizona,88,1416,UCF,80,H,0,28,60,9,23,23,29,10,29,16,13,5,1,16,30,78,8,35,12,17,19,20,15,9,5,3,20
2025,1117,Arkansas St,84,1407,Troy,78,A,0,26,52,9,23,23,27,6,21,15,8,10,1,22,24,52,10,25,20,28,9,18,15,11,6,6,19
2025,1120,Auburn,66,1376,South Carolina,63,A,0,26,57,8,21,6,12,9,21,12,6,3,8,15,25,61,4,16,9,16,13,21,11,7,4,1,15
2025,1124,Baylor,72,1113,Arizona St,66,A,1,25,58,8,21,14,21,10,26,9,13,6,3,18,22,60,7,24,15,22,8,20,11,11,3,4,16
2025,1136,Bryant,73,1436,Vermont,53,H,0,29,65,11,27,4,6,10,20,14,6,11,3,12,22,51,7,23,2,6,8,23,9,17,2,2,13
2025,1155,Clemson,77,1199,Florida St,57,H,0,28,58,13,28,8,10,7,19,16,10,5,3,16,21,49,4,16,11,15,7,20,10,9,6,4,14
2025,1166,Creighton,80,1139,Butler,76,A,0,33,65,8,24,6,9,7,26,16,6,6,7,9,30,63,8,25,8,12,5,25,17,7,3,1,14
2025,1179,Drake,63,1191,Evansville,40,H,0,22,55,6,22,13,22,19,22,8,7,11,3,13,16,43,4,15,4,9,5,17,5,15,5,3,16
2025,1181,Duke,86,1323,Notre Dame,78,H,0,24,45,8,24,30,35,7,24,17,8,2,1,17,27,57,14,24,10,16,4,15,15,7,3,1,27
2025,1196,Florida,71,1116,Arkansas,63,A,0,25,64,8,28,13,20,16,32,13,9,4,7,23,18,60,3,16,24,35,13,23,10,8,6,8,21
2025,1208,Georgia,72,1328,Oklahoma,62,H,0,21,49,3,17,27,37,11,26,8,13,7,8,16,24,63,7,27,7,9,8,21,15,11,8,5,28
2025,1211,Gonzaga,88,1450,Washington St,75,H,0,34,61,10,21,10,13,10,15,20,13,6,4,12,32,60,8,21,3,8,10,16,20,15,8,3,17
2025,1219,High Point,96,1205,Gardner Webb,55,H,0,33,71,13,32,17,19,12,29,15,6,10,3,16,22,62,4,20,7,14,13,23,10,16,3,5,15
2025,1222,Houston,87,1243,Kansas St,57,A,0,34,69,6,14,13,20,16,25,13,4,8,3,16,19,47,10,25,9,14,2,15,16,13,3,0,17
2025,1235,Iowa St,85,1403,Texas Tech,84,A,1,31,59,6,17,17,24,8,21,12,14,11,3,19,28,66,9,20,19,24,14,20,16,14,5,1,19
2025,1242,Kansas,54,1153,Cincinnati,40,A,0,24,68,2,21,4,5,14,29,12,7,5,2,6,18,59,3,22,1,2,11,28,8,10,7,4,6
2025,1246,Kentucky,95,1280,Mississippi St,90,A,0,34,61,16,32,11,19,8,30,21,13,3,2,18,32,71,12,40,14,18,11,20,13,6,9,6,16
2025,1252,Lipscomb,86,1480,West Georgia,67,H,0,26,52,13,29,21,31,9,32,15,10,3,5,16,26,65,4,19,11,18,10,20,8,6,6,0,23
2025,1256,Louisiana Tech,79,1251,Liberty,74,H,0,25,55,7,21,22,25,7,30,10,13,1,4,15,26,60,7,25,15,21,2,19,10,4,5,1,16
2025,1257,Louisville,82,1338,Pittsburgh,78,A,0,31,68,13,35,7,15,14,25,14,11,6,1,17,24,55,10,21,20,22,5,25,13,9,7,5,14
2025,1272,Memphis,74,1187,East Carolina,70,H,0,25,61,6,23,18,23,12,22,17,16,9,6,19,24,61,5,20,17,23,13,26,10,18,11,7,16
2025,1281,Missouri,75,1435,Vanderbilt,66,H,0,24,49,10,24,17,25,9,23,15,14,6,3,16,21,52,8,18,16,20,9,16,11,11,7,2,21
2025,1294,N Colorado,81,1285,Montana,57,A,0,34,60,7,16,6,10,9,34,22,13,4,3,21,20,58,4,21,13,22,5,16,10,11,5,5,13
2025,1307,New Mexico,62,1361,San Diego St,48,H,0,24,67,6,28,8,20,13,30,13,8,7,7,16,17,48,5,16,9,17,1,25,10,14,5,8,19
2025,1314,North Carolina,63,1301,NC State,61,A,0,26,60,7,19,4,8,11,26,17,12,5,5,10,24,65,3,19,10,12,16,20,7,9,8,6,10
2025,1395,TCU,71,1140,BYU,67,H,0,25,59,9,24,12,19,5,13,14,5,9,2,14,22,46,9,24,14,19,4,27,16,15,2,3,17
2025,1397,Tennessee,74,1400,Texas,70,A,0,25,56,10,23,14,20,14,20,16,12,2,4,16,26,62,7,25,11,14,12,10,9,5,7,4,17
2025,1414,UC Irvine,60,1471,UC San Diego,52,A,0,21,55,7,21,11,16,9,30,14,11,4,4,14,19,61,6,35,8,9,8,24,13,7,6,4,19
2025,1425,USC,82,1228,Illinois,72,A,0,34,65,5,14,9,11,7,25,11,14,7,1,19,23,62,7,32,19,21,10,24,13,15,6,4,15
2025,1463,Yale,79,1135,Brown,58,H,0,30,67,5,20,14,16,12,23,12,4,10,2,10,22,53,7,22,7,12,6,22,15,14,3,5,16
2025,1276,Michigan,91,1449,Washington,75,H,0,29,55,11,29,22,32,7,28,19,11,2,3,17,26,63,9,21,14,18,11,22,15,11,3,1,24
2025,1332,Oregon,82,1336,Penn St,81,A,0,31,57,8,22,12,19,6,22,22,10,8,0,11,31,68,7,19,12,14,12,20,13,9,9,3,15
2025,1345,Purdue,104,1304,Nebraska,68,H,0,41,65,19,33,3,6,7,23,32,10,11,3,10,26,54,6,27,10,11,4,14,15,17,9,2,10
2025,1352,Robert Morris,75,1460,Wright St,72,H,0,25,55,6,19,19,27,7,24,14,11,8,3,23,26,62,7,15,13,21,10,23,15,13,6,2,23
2025,1268,Maryland,77,1278,Minnesota,71,H,0,26,55,6,19,19,24,6,21,14,10,6,5,18,22,53,8,17,19,23,7,24,10,15,4,3,19
2025,1353,Rutgers,75,1417,UCLA,68,H,0,24,52,6,20,21,31,10,25,9,10,5,7,17,25,59,6,19,12,15,7,17,11,9,7,2,23
2025,1459,Wofford,81,1202,Furman,62,A,0,32,68,13,32,4,7,19,30,15,10,4,4,18,23,69,8,34,8,13,15,15,12,4,3,2,11
2025,1103,Akron,85,1405,Toledo,78,H,0,35,75,9,29,6,9,12,26,21,9,6,5,22,24,64,5,18,25,31,11,25,9,8,4,2,16
2025,1112,Arizona,81,1124,Baylor,70,H,0,29,54,7,14,16,25,9,22,21,10,8,5,16,27,56,6,20,10,13,7,21,11,12,8,2,21
2025,1120,Auburn,88,1280,Mississippi St,66,H,0,33,60,10,24,12,15,7,22,9,9,11,10,19,22,63,3,24,19,27,15,22,5,16,7,2,15
2025,1140,BYU,85,1329,Oklahoma St,69,H,0,27,52,12,28,19,27,7,27,18,12,8,3,15,23,56,8,21,15,23,7,16,16,13,8,3,23
2025,1155,Clemson,70,1210,Georgia Tech,59,A,0,23,52,8,23,16,20,4,27,16,9,8,4,18,19,54,7,20,14,19,9,23,10,13,6,2,17
2025,1166,Creighton,84,1344,Providence,64,H,0,32,62,14,32,6,12,5,28,15,10,6,7,8,26,68,4,20,8,9,12,24,8,12,7,4,14
2025,1181,Duke,89,1274,Miami FL,54,H,0,34,62,17,32,4,7,12,27,25,9,3,4,8,23,59,6,20,2,2,4,16,15,7,5,2,8
