season_Season,season_WTeamID,season_WTeamName,season_WScore,season_LTeamID,season_LTeamName,season_LScore,season_WLoc,season_NumOT,season_WFGM,season_WFGA,season_WFGM3,season_WFGA3,season_WFTM,season_WFTA,season_WOR,season_WDR,season_WAst,season_WTO,season_WStl,season_WBlk,season_WPF,season_LFGM,season_LFGA,season_LFGM3,season_LFGA3,season_LFTM,season_LFTA,season_LOR,season_LDR,season_LAst,season_LTO,season_LStl,season_LBlk,season_LPF
2025,1169,CS Northridge,81,1253,Long Beach St,80,A,0,30,66,4,11,17,21,11,22,17,8,7,1,23,28,56,11,24,13,22,4,22,20,13,4,2,20
2025,1171,Dartmouth,76,1217,Harvard,56,H,0,29,57,10,25,8,12,7,33,17,13,1,4,8,25,66,3,23,3,5,8,17,12,6,8,2,12
2025,1172,Davidson,71,1350,Richmond,60,H,0,24,53,8,23,15,18,9,22,14,4,3,2,13,24,52,8,23,4,8,5,18,9,5,3,2,17
2025,1174,Delaware,74,1456,William & Mary,64,H,0,27,58,8,26,12,15,6,29,12,15,6,1,18,20,60,9,31,15,24,8,27,10,13,10,1,18
2025,1179,Drake,85,1232,Indiana St,81,H,1,28,55,8,20,21,30,8,24,20,14,5,0,23,28,55,6,22,19,23,4,20,13,11,5,2,23
2025,1182,Duquesne,69,1260,Loyola-Chicago,56,H,0,28,65,7,24,6,10,12,22,16,9,8,5,15,20,53,7,23,9,12,8,24,10,15,4,6,14
2025,1184,E Kentucky,83,1391,Stetson,58,A,0,27,62,13,33,16,19,8,22,17,6,6,1,15,23,54,3,21,9,15,8,23,10,11,4,2,15
2025,1185,E Michigan,76,1330,Old Dominion,70,H,0,25,50,5,18,21,30,9,18,11,11,6,1,14,22,52,7,24,19,20,9,17,9,13,6,2,23
2025,1186,E Washington,72,1340,Portland St,67,H,0,26,51,6,17,14,20,10,19,11,16,6,5,17,27,62,4,13,9,18,14,15,10,14,15,6,18
2025,1187,East Carolina,80,1427,UT San Antonio,79,A,0,24,51,6,20,26,33,9,22,17,9,6,5,9,32,65,8,22,7,10,9,18,15,8,7,2,21
2025,1190,ETSU,66,1359,Samford,59,H,0,18,52,9,30,21,27,8,27,13,12,11,12,15,20,63,10,33,9,18,14,25,9,14,7,4,21
2025,1192,F Dickinson,69,1447,Wagner,58,H,0,19,46,6,15,25,32,7,18,10,12,6,3,19,18,55,5,16,17,22,12,20,10,14,7,2,25
2025,1194,FL Atlantic,79,1409,Tulsa,55,A,0,30,60,12,28,7,11,8,33,21,7,4,7,19,20,63,3,21,12,19,10,23,9,7,3,1,13
2025,1195,FGCU,84,1316,North Florida,70,A,0,34,64,6,20,10,11,9,30,22,9,5,0,11,26,69,10,41,8,13,11,21,16,8,8,4,14
2025,1196,Florida,90,1120,Auburn,81,A,0,31,64,13,33,15,18,9,27,22,11,5,5,19,30,70,7,22,14,23,15,24,16,8,6,4,16
2025,1197,Florida A&M,66,1411,TX Southern,64,A,0,21,51,7,27,17,20,5,22,10,16,7,3,15,25,62,7,20,7,11,11,19,13,13,9,2,11
2025,1204,Ga Southern,83,1444,W Michigan,57,A,0,32,63,14,34,5,12,10,28,26,15,10,2,16,19,60,5,26,14,21,9,20,12,12,6,2,10
2025,1206,George Mason,82,1348,Rhode Island,67,H,0,32,55,11,21,7,12,5,24,12,8,9,3,22,25,53,3,13,14,23,7,18,9,10,5,4,14
2025,1207,Georgetown,60,1371,Seton Hall,46,H,0,25,63,5,22,5,8,13,20,16,11,11,2,13,17,43,3,12,9,13,7,23,7,17,6,5,14
2025,1209,Georgia St,80,1138,Buffalo,75,A,0,27,60,6,21,20,26,9,33,16,17,9,2,25,24,72,5,33,22,28,14,28,13,13,8,3,22
2025,1211,Gonzaga,78,1334,Pacific,61,A,0,25,58,5,22,23,26,8,26,19,9,8,2,16,22,55,5,20,12,20,10,20,5,13,4,5,22
2025,1212,Grambling,77,1106,Alabama St,67,A,0,26,54,8,19,17,21,11,26,7,14,8,2,17,25,61,8,24,9,13,7,15,10,10,8,4,16
2025,1214,Hampton,84,1318,Northeastern,75,A,0,30,51,5,13,19,24,8,20,13,8,5,0,15,24,47,5,15,22,27,3,15,7,7,5,1,17
2025,1219,High Point,104,1421,UNC Asheville,100,H,1,37,72,3,13,27,33,14,28,14,12,6,1,20,33,72,12,27,22,29,13,20,11,11,6,7,23
2025,1221,Holy Cross,72,1131,Boston Univ,52,H,0,26,47,6,18,14,17,2,23,13,10,4,4,15,20,57,7,22,5,7,7,18,11,15,2,1,17
2025,1222,Houston,69,1160,Colorado,59,A,0,27,56,6,15,9,15,13,23,10,8,5,3,18,19,46,9,23,12,16,5,16,13,10,5,4,15
2025,1223,Houston Chr,81,1309,New Orleans,68,H,0,29,62,17,40,6,8,12,13,19,10,13,4,14,24,46,3,11,17,20,6,20,5,17,7,2,9
2025,1224,Howard,82,1300,NC Central,78,H,0,31,59,7,19,13,22,12,22,11,16,6,11,19,26,63,7,14,19,23,12,19,15,13,7,1,20
2025,1225,Idaho,78,1170,CS Sacramento,76,H,0,19,54,8,30,32,41,8,16,9,9,11,2,16,30,54,7,21,9,16,5,27,10,18,5,1,28
2025,1226,Idaho St,72,1451,Weber St,67,A,0,26,60,5,22,15,18,13,21,9,9,9,2,12,27,51,7,12,6,11,4,22,10,15,5,2,17
2025,1228,Illinois,95,1278,Minnesota,74,A,0,36,57,9,16,14,16,9,28,21,6,1,5,17,27,66,8,20,12,14,8,12,15,2,5,5,15
2025,1233,Iona,75,1265,Marist,71,A,0,26,50,4,14,19,24,8,18,11,11,9,1,17,27,54,10,28,7,9,4,17,17,11,4,5,14
2025,1235,Iowa St,82,1395,TCU,52,H,0,31,52,9,19,11,14,6,23,17,14,8,2,14,19,53,2,14,12,20,11,16,9,15,10,0,15
2025,1236,PFW,89,1453,WI Green Bay,74,H,0,32,65,6,24,19,28,6,24,9,5,8,3,19,23,52,7,16,21,28,7,28,11,15,2,0,23
2025,1238,Jackson St,92,1290,MS Valley St,44,H,0,30,58,10,22,22,33,14,26,20,5,10,2,17,14,45,3,19,13,18,5,17,6,13,2,1,23
2025,1239,Jacksonville,73,1468,Bellarmine,64,H,0,25,53,8,23,15,20,7,22,19,10,7,2,16,22,48,8,22,12,15,4,19,9,11,6,1,19
2025,1240,Jacksonville St,85,1443,WKU,83,H,0,30,60,9,25,16,19,7,23,15,9,7,5,10,29,56,12,24,13,13,3,23,13,10,8,1,13
2025,1243,Kansas St,81,1242,Kansas,73,H,0,33,66,11,27,4,6,4,25,23,9,7,6,12,30,60,6,19,7,12,5,26,22,14,6,2,10
2025,1245,Kent,76,1117,Arkansas St,75,H,0,22,47,7,19,25,28,7,22,12,15,5,2,18,26,66,8,30,15,18,12,19,15,9,9,2,23
2025,1246,Kentucky,80,1376,South Carolina,57,H,0,30,62,8,23,12,13,6,27,19,9,4,4,20,19,58,4,22,15,23,8,23,7,7,4,2,14
2025,1248,Lafayette,61,1298,Navy,51,H,0,24,51,6,23,7,10,5,33,12,15,2,4,12,19,64,5,22,8,9,11,21,9,10,6,3,16
2025,1249,Lamar,70,1410,UTRGV,68,H,0,27,64,7,24,9,12,7,26,20,9,7,2,11,21,55,16,37,10,15,8,25,20,12,5,2,12
2025,1251,Liberty,64,1358,Sam Houston St,61,H,0,21,48,9,28,13,16,4,20,12,13,5,8,19,21,53,5,19,14,19,8,23,11,14,8,2,21
2025,1252,Lipscomb,94,1474,Queens NC,81,A,0,32,59,14,30,16,17,3,24,15,6,4,1,19,28,53,8,17,17,25,3,21,11,7,4,3,18
2025,1254,LIU Brooklyn,62,1476,Stonehill,59,H,0,25,50,4,12,8,12,9,14,9,12,10,6,15,21,47,7,20,10,13,9,18,18,17,8,0,16
2025,1256,Louisiana Tech,82,1198,Florida Intl,71,A,0,31,51,9,20,11,13,5,23,19,13,6,3,12,26,62,8,18,11,15,10,14,11,8,6,4,14
2025,1257,Louisville,88,1274,Miami FL,78,H,0,33,67,11,31,11,12,10,28,20,8,5,2,13,33,65,6,21,6,12,8,22,7,10,6,1,13
2025,1263,Maine,73,1420,UMBC,50,H,0,30,61,9,25,4,4,4,27,26,12,14,1,7,20,51,7,23,3,4,3,23,13,19,8,2,7
2025,1264,Manhattan,84,1389,St Peter's,83,H,1,23,58,11,27,27,29,10,11,16,8,9,1,16,30,56,11,26,12,20,12,22,19,14,4,4,24
2025,1270,McNeese St,65,1322,Northwestern LA,50,H,0,19,50,10,22,17,21,10,21,13,14,13,2,15,17,40,6,19,10,17,5,20,11,18,7,2,17
2025,1275,Miami OH,69,1407,Troy,62,H,0,25,57,10,29,9,14,8,24,15,17,6,1,16,22,56,6,23,12,18,10,25,7,15,14,2,21
2025,1276,Michigan,70,1231,Indiana,67,A,0,24,54,5,21,17,20,6,27,8,11,4,2,15,25,60,6,19,11,15,6,22,14,7,3,1,16
2025,1277,Michigan St,86,1332,Oregon,74,H,0,27,54,8,18,24,27,10,28,14,11,4,4,20,24,61,10,27,16,23,8,15,12,7,6,4,22
2025,1279,Mississippi,72,1261,LSU,70,A,0,23,61,6,23,20,29,10,25,11,5,4,3,19,25,56,8,24,12,25,8,29,11,9,4,5,23
2025,1280,Mississippi St,76,1208,Georgia,75,A,0,32,58,6,20,6,18,9,20,16,9,9,4,20,25,54,8,21,17,22,7,21,11,9,8,4,14
2025,1282,Missouri KC,80,1315,North Dakota,69,H,0,26,52,10,22,18,25,8,17,15,10,9,8,20,26,62,4,17,13,18,18,20,13,14,5,1,20
2025,1285,Montana,83,1319,Northern Arizona,80,A,0,30,49,10,20,13,18,2,15,16,7,7,1,13,29,58,10,25,12,16,10,17,18,11,4,0,16
2025,1292,MTSU,76,1244,Kennesaw,75,A,0,26,52,8,21,16,21,3,28,17,11,3,6,17,27,62,5,18,16,20,7,24,13,9,7,3,18
2025,1293,Murray St,74,1434,Valparaiso,56,A,0,27,55,8,22,12,13,6,24,14,11,4,2,15,21,60,5,21,9,14,9,17,7,9,4,2,14
2025,1294,N Colorado,73,1286,Montana St,66,H,0,23,57,6,16,21,31,13,28,15,6,6,0,15,23,56,6,16,14,17,5,29,7,8,4,2,24
2025,1303,NE Omaha,85,1295,N Dakota St,74,H,0,29,56,15,28,12,15,7,23,22,8,4,3,10,28,61,14,33,4,8,8,17,15,9,3,2,14
2025,1306,New Hampshire,80,1312,NJIT,69,H,0,30,59,8,23,12,18,8,17,14,5,4,1,17,27,57,6,23,9,13,10,15,9,12,2,3,16
2025,1307,New Mexico,88,1102,Air Force,53,A,0,33,70,8,23,14,22,12,34,10,7,11,5,14,17,54,7,24,12,19,4,28,14,17,6,2,18
2025,1310,Niagara,76,1346,Quinnipiac,75,A,0,26,54,13,23,11,14,5,19,14,9,8,4,15,26,50,6,11,17,20,3,23,15,12,6,4,16
2025,1311,Nicholls St,81,1477,East Texas A&M,65,H,0,30,65,4,19,17,24,18,25,6,7,7,3,18,22,58,9,26,12,18,12,18,15,11,4,3,18
2025,1314,North Carolina,67,1338,Pittsburgh,66,H,0,26,54,7,15,8,15,4,20,15,6,4,4,16,22,52,8,17,14,18,5,25,13,6,5,4,17
2025,1317,North Texas,76,1408,Tulane,66,H,0,25,53,11,24,15,19,12,24,12,6,2,3,17,21,50,5,22,19,23,6,17,6,3,4,1,14
2025,1320,Northern Iowa,68,1229,Illinois St,65,H,0,28,56,5,19,7,12,5,22,17,11,5,1,9,25,58,11,27,4,5,8,23,12,11,8,1,15
2025,1347,Radford,71,1255,Longwood,69,A,0,25,51,8,21,13,20,8,21,13,11,4,3,19,22,45,5,10,20,29,6,21,8,12,6,1,19
2025,1351,Rider,61,1373,Siena,59,H,0,23,53,2,7,13,17,8,26,10,9,3,4,18,21,49,4,20,13,23,5,24,5,5,5,3,14
2025,1352,Robert Morris,81,1297,N Kentucky,76,A,0,28,52,7,20,18,25,7,23,15,13,5,3,13,32,61,9,16,3,7,8,15,18,11,7,1,18
2025,1356,S Illinois,79,1227,IL Chicago,67,H,0,25,54,11,21,18,23,9,29,15,16,6,5,12,27,65,6,24,7,11,6,19,10,10,12,4,20
2025,1357,Sacred Heart,77,1193,Fairfield,71,A,0,27,60,10,33,13,17,7,29,13,11,4,4,13,26,65,9,27,10,12,9,25,7,8,7,3,14
2025,1362,San Francisco,72,1258,Loy Marymount,66,A,0,21,54,7,21,23,27,9,18,9,10,9,3,17,24,46,5,16,13,15,4,25,9,18,5,5,20
2025,1364,UC Santa Barbara,76,1218,Hawaii,72,H,0,26,57,10,26,14,16,5,19,16,13,10,4,18,25,48,6,17,16,20,5,24,10,19,3,3,19
2025,1365,Santa Clara,93,1360,San Diego,70,H,0,32,55,11,21,18,27,7,28,21,11,7,5,22,20,61,7,24,23,30,13,18,12,12,6,2,22
2025,1368,SE Louisiana,71,1230,Incarnate Word,66,A,0,25,52,3,12,18,26,8,28,8,10,5,2,20,24,62,7,20,11,21,12,21,7,7,5,1,20
2025,1369,SE Missouri St,79,1475,Southern Indiana,74,A,0,30,56,5,14,14,22,8,23,8,9,6,2,15,27,56,8,22,12,15,6,19,11,8,5,5,17
2025,1370,Seattle,67,1426,UT Arlington,65,H,0,22,60,10,25,13,18,7,17,13,6,16,1,14,25,46,11,24,4,13,7,30,15,18,1,2,15
2025,1372,SF Austin,78,1394,TAM C. Christi,64,H,0,26,58,9,21,17,22,12,25,18,13,8,10,18,21,65,2,17,20,25,16,21,8,12,10,3,17
2025,1377,South Dakota,75,1331,Oral Roberts,74,A,0,22,66,6,24,25,32,7,24,8,7,10,2,15,28,63,6,25,12,18,7,34,9,15,2,4,24
2025,1380,Southern Univ,81,1105,Alabama A&M,68,A,0,26,51,11,20,18,37,10,27,16,13,5,3,17,20,51,8,24,20,28,5,20,10,11,7,4,27
2025,1384,St Francis PA,81,1152,Chicago St,69,A,0,30,55,11,21,10,12,5,28,19,14,6,1,15,25,56,7,30,12,14,3,19,8,10,9,4,16
2025,1388,St Mary's CA,63,1333,Oregon St,49,A,0,26,49,6,16,5,9,4,26,15,7,5,7,13,19,52,4,14,7,8,5,15,9,9,3,2,10
2025,1390,Stanford,74,1301,NC State,73,H,0,27,54,4,12,16,21,5,26,10,9,3,3,15,23,61,8,22,19,26,9,21,13,6,4,2,19
2025,1392,Stony Brook,80,1220,Hofstra,75,A,0,22,45,9,17,27,36,6,22,14,9,3,3,15,26,61,11,28,12,18,10,18,19,7,7,6,21
2025,1393,Syracuse,95,1130,Boston College,86,H,3,35,74,7,19,18,32,12,32,13,13,10,3,16,33,77,11,32,9,18,10,29,12,16,6,2,23
2025,1397,Tennessee,70,1328,Oklahoma,52,A,0,29,48,9,21,3,5,5,27,18,18,8,8,11,17,53,6,23,12,12,5,15,8,11,8,0,12
2025,1398,Tennessee St,84,1473,Lindenwood,76,H,0,29,58,3,19,23,35,14,26,11,10,7,7,22,24,61,12,31,16,24,9,20,11,11,3,1,24
2025,1399,Tennessee Tech,59,1183,E Illinois,54,H,0,20,45,11,24,8,16,5,28,16,13,2,5,12,22,64,4,18,6,7,9,22,13,10,11,0,21
2025,1401,Texas A&M,67,1281,Missouri,64,A,0,24,53,5,19,14,23,9,22,8,13,7,6,19,21,53,5,21,17,20,10,19,10,12,10,4,19
2025,1404,TN Martin,81,1442,W Illinois,70,H,0,25,55,7,24,24,32,6,25,12,11,9,1,13,21,53,12,32,16,21,8,26,13,16,8,3,20
2025,1405,Toledo,72,1241,James Madison,69,H,0,29,63,5,12,9,14,12,20,10,3,2,1,10,27,53,13,24,2,5,4,22,14,7,2,4,16
2025,1406,Towson,73,1284,Monmouth NJ,67,A,0,26,60,11,26,10,11,14,24,13,11,3,3,14,25,60,8,24,9,13,10,19,10,9,5,4,14
2025,1413,UC Davis,65,1168,CS Fullerton,49,A,0,26,61,7,19,6,13,6,22,16,9,12,5,19,14,47,3,17,18,20,11,28,8,21,2,4,17
2025,1415,UC Riverside,69,1167,CS Bakersfield,64,H,0,23,52,5,19,18,21,10,24,10,11,7,5,14,22,53,7,15,13,15,5,19,10,12,7,1,19
2025,1417,UCLA,78,1336,Penn St,54,H,0,31,66,5,19,11,15,11,21,21,3,13,4,12,19,50,5,21,11,12,7,24,7,17,1,4,12
2025,1418,Louisiana,66,1296,N Illinois,64,A,0,26,60,8,24,6,13,6,26,14,11,8,3,21,18,51,8,25,20,25,4,27,9,13,6,3,16
2025,1422,UNC Greensboro,74,1441,W Carolina,70,H,0,26,59,7,24,15,20,7,29,11,5,5,4,13,23,62,12,32,12,13,4,28,12,7,1,3,16
2025,1423,UNC Wilmington,81,1180,Drexel,79,A,2,31,64,7,17,12,25,11,28,16,12,7,5,19,31,72,10,24,7,12,9,25,15,14,6,7,21
2025,1424,UNLV,68,1461,Wyoming,57,A,0,23,50,6,16,16,19,4,26,6,10,5,3,15,25,59,4,21,3,9,10,19,14,10,3,3,17
2025,1430,Utah Valley,81,1470,Tarleton St,56,H,0,25,50,9,19,22,32,9,25,23,10,12,5,18,15,47,5,13,21,27,10,20,7,17,7,7,22
2025,1431,UTEP,66,1308,New Mexico St,63,A,0,21,52,5,21,19,29,9,27,12,11,8,1,22,17,56,7,30,22,31,11,24,7,9,7,4,20
2025,1435,Vanderbilt,86,1400,Texas,78,H,0,30,71,9,27,17,22,15,25,11,5,7,1,20,25,60,9,25,19,27,13,26,12,9,1,6,21
2025,1436,Vermont,68,1107,SUNY Albany,62,A,0,24,59,7,21,13,15,13,21,8,7,5,0,8,24,56,8,28,6,8,7,19,12,5,5,2,14
2025,1438,Virginia,75,1210,Georgia Tech,61,H,0,30,61,11,27,4,5,10,23,21,8,5,2,13,24,53,8,18,5,9,5,18,11,8,6,3,7
2025,1439,Virginia Tech,65,1323,Notre Dame,63,A,0,22,56,6,31,15,20,10,19,13,13,7,2,17,22,56,3,17,16,16,10,22,9,15,9,2,14
2025,1440,VMI,82,1154,Citadel,70,H,0,24,51,6,26,28,32,4,25,13,10,6,1,24,24,58,6,23,16,28,13,21,9,11,6,3,25
2025,1448,Wake Forest,76,1143,California,66,A,0,30,52,3,8,13,18,3,20,15,5,12,1,16,19,53,8,28,20,26,12,16,10,12,5,6,11
2025,1449,Washington,76,1321,Northwestern,71,H,0,28,53,8,22,12,16,9,24,8,15,3,1,12,26,54,8,24,11,11,3,18,12,7,9,2,13
2025,1450,Washington St,87,1337,Pepperdine,86,H,0,34,68,10,26,9,10,7,26,14,11,7,8,19,30,62,9,20,17,24,5,23,19,8,9,3,11
2025,1452,West Virginia,72,1428,Utah,61,H,0,25,52,9,24,13,23,5,23,15,6,6,4,13,23,56,6,23,9,14,9,25,11,10,2,0,20
2025,1457,Winthrop,105,1367,SC Upstate,95,A,0,33,61,8,20,31,35,8,27,17,13,7,3,19,35,75,11,30,14,19,11,18,19,14,9,6,29
2025,1458,Wisconsin,74,1234,Iowa,63,A,0,24,61,12,35,14,17,10,27,15,9,5,2,14,24,63,8,25,7,9,10,25,12,9,5,3,15
2025,1459,Wofford,77,1273,Mercer,66,A,0,26,65,12,34,13,21,12,25,15,12,6,4,11,27,68,5,22,7,11,11,23,7,11,8,2,16
2025,1460,Wright St,91,1237,IUPUI,73,H,0,34,54,9,15,14,18,7,29,16,9,3,2,15,23,58,11,30,16,26,11,15,12,7,7,1,19
2025,1463,Yale,103,1165,Cornell,88,A,0,40,64,10,21,13,19,7,23,22,10,9,4,16,32,68,15,37,9,12,9,16,21,11,6,3,17
2025,1464,Youngstown St,87,1178,Detroit,72,A,0,27,58,16,34,17,20,10,16,16,8,7,2,18,27,57,3,14,15,19,12,21,12,13,5,1,16
2025,1465,Cal Baptist,85,1213,Grand Canyon,71,H,0,29,65,4,15,23,28,14,23,8,14,12,5,22,26,62,7,24,12,23,12,21,11,20,7,5,18
2025,1466,North Alabama,78,1480,West Georgia,61,A,0,28,62,6,20,16,27,14,30,10,5,6,0,17,23,61,4,22,11,19,13,24,9,6,3,7,16
2025,1467,Merrimack,69,1145,Canisius,51,H,0,25,51,5,19,14,20,5,25,12,9,11,3,14,20,51,6,19,5,12,5,21,7,14,4,2,22
2025,1471,UC San Diego,85,1414,UC Irvine,67,A,0,29,54,16,31,11,14,3,18,23,11,8,1,18,19,49,6,20,23,28,9,18,16,17,6,3,15
2025,1472,St Thomas MN,79,1176,Denver,76,A,0,27,47,9,17,16,25,4,17,12,10,6,3,18,27,49,8,16,14,16,5,15,10,13,6,2,26
2025,1479,Mercyhurst,82,1478,Le Moyne,78,H,0,27,56,12,26,16,16,4,19,24,5,7,0,16,27,49,13,26,11,14,4,23,15,16,2,1,19
2025,1203,G Washington,62,1382,St Bonaventure,52,A,0,22,52,5,21,13,15,11,24,12,18,8,4,11,21,56,6,21,4,6,7,14,11,11,13,1,16
2025,1268,Maryland,90,1353,Rutgers,81,H,0,29,65,10,27,22,34,11,24,12,9,7,6,22,26,63,3,16,26,31,14,25,11,13,7,0,27
2025,1269,Massachusetts,78,1247,La Salle,55,A,0,32,68,11,28,3,6,17,29,18,9,7,5,16,22,61,4,19,7,13,8,17,10,10,4,3,10
2025,1272,Memphis,90,1396,Temple,82,H,0,32,57,8,19,18,25,9,14,16,12,10,5,17,27,54,11,22,17,19,6,14,12,16,8,1,21
2025,1304,Nebraska,79,1326,Ohio St,71,H,0,27,52,7,21,18,21,6,31,15,9,2,1,16,26,61,10,25,9,15,7,20,10,6,5,1,20
2025,1329,Oklahoma St,86,1113,Arizona St,73,H,0,28,64,8,26,22,26,11,31,16,14,8,1,20,21,63,9,31,22,26,9,22,7,10,12,6,18
2025,1437,Villanova,80,1462,Xavier,68,H,0,29,57,12,24,10,10,6,20,16,8,6,0,12,26,53,8,19,8,12,6,21,14,13,8,1,12
2025,1455,Wichita St,75,1378,South Florida,70,A,0,24,61,3,13,24,29,16,22,5,13,7,1,18,24,46,3,17,19,27,2,17,11,14,7,8,20
2025,1106,Alabama St,82,1380,Southern Univ,81,H,0,29,65,10,26,14,20,6,27,17,8,2,5,22,26,70,5,22,24,33,17,28,9,7,6,5,18
2025,1108,Alcorn St,86,1290,MS Valley St,39,H,0,32,59,6,13,16,24,9,23,10,4,13,2,22,12,40,3,11,12,21,5,12,2,18,2,2,17
2025,1110,American Univ,60,1248,Lafayette,58,H,0,23,51,5,20,9,11,2,26,11,7,8,0,16,20,50,8,25,10,18,7,26,11,11,4,0,14
2025,1126,Bethune-Cookman,80,1411,TX Southern,77,A,0,29,55,9,16,13,18,10,22,16,14,6,8,8,30,70,8,26,9,13,11,18,19,9,7,1,13
2025,1144,Campbell,66,1299,NC A&T,62,H,0,25,51,5,20,11,19,6,20,16,8,6,5,15,24,52,1,14,13,16,7,23,12,11,6,2,16
2025,1155,Clemson,85,1314,North Carolina,65,H,0,32,64,12,25,9,12,13,25,17,13,8,9,12,28,62,4,19,5,11,8,18,13,13,8,5,14
2025,1194,FL Atlantic,87,1150,Charlotte,75,H,0,32,59,12,25,11,13,5,24,17,12,9,4,17,26,55,9,24,14,17,5,18,13,15,7,2,11
2025,1197,Florida A&M,78,1341,Prairie View,67,A,0,29,60,10,22,10,13,10,27,15,13,7,2,20,23,59,6,21,15,23,9,20,17,11,9,4,15
2025,1212,Grambling,72,1105,Alabama A&M,61,A,0,22,43,7,17,21,33,2,30,14,15,4,1,18,19,57,8,28,15,25,11,17,12,12,8,1,24
2025,1222,Houston,76,1124,Baylor,65,H,0,27,53,10,24,12,16,8,13,17,7,6,1,16,22,38,9,15,12,16,4,13,10,15,5,0,17
2025,1224,Howard,77,1271,MD E Shore,57,A,0,28,50,10,19,11,13,5,30,18,14,4,1,16,21,53,4,19,11,17,1,19,8,9,11,2,15
2025,1230,Incarnate Word,75,1309,New Orleans,65,H,0,26,59,11,23,12,19,10,16,13,7,8,3,14,26,51,1,6,12,18,8,24,5,13,3,5,16
2025,1238,Jackson St,94,1115,Ark Pine Bluff,78,H,0,33,57,13,31,15,21,10,25,25,12,5,9,15,27,62,7,19,17,18,7,16,12,9,11,1,14
2025,1249,Lamar,67,1394,TAM C. Christi,56,H,0,23,50,7,14,14,19,8,24,13,13,9,8,11,20,55,8,24,8,13,8,18,12,14,6,4,18
2025,1270,McNeese St,67,1477,East Texas A&M,51,H,0,26,58,9,20,6,10,13,23,17,7,8,1,11,17,49,11,31,6,7,4,21,13,12,2,3,13
2025,1305,Nevada,94,1201,Fresno St,69,H,0,38,62,13,29,5,10,8,25,30,11,9,4,16,22,52,11,25,14,22,8,16,17,17,8,1,12
2025,1322,Northwestern LA,72,1311,Nicholls St,60,A,0,20,46,8,17,24,30,5,22,11,15,8,4,16,20,64,8,25,12,16,12,21,9,10,6,3,25
2025,1368,SE Louisiana,69,1223,Houston Chr,60,A,0,23,55,2,13,21,26,13,24,5,9,6,3,13,22,51,7,25,9,16,6,19,12,9,5,5,19
2025,1372,SF Austin,85,1410,UTRGV,75,H,0,32,69,6,20,15,19,15,27,18,12,6,3,6,29,66,12,31,5,6,8,19,17,14,7,3,18
2025,1103,Akron,105,1444,W Michigan,92,H,0,39,63,14,28,13,19,8,24,21,15,5,5,18,32,75,11,31,17,24,20,13,8,11,8,2,17
2025,1104,Alabama,103,1400,Texas,80,A,0,34,55,17,29,18,20,8,30,17,16,6,4,18,29,69,8,22,14,19,12,10,12,8,11,1,19
2025,1120,Auburn,80,1435,Vanderbilt,68,A,0,30,58,9,24,11,15,7,18,11,8,8,5,16,26,62,3,17,13,14,14,19,8,11,7,4,14
2025,1123,Ball St,86,1185,E Michigan,84,H,1,27,52,7,20,25,28,7,16,14,15,6,2,16,33,59,5,17,13,17,7,17,18,11,9,4,22
2025,1138,Buffalo,73,1296,N Illinois,67,A,0,24,54,9,19,16,20,7,26,10,12,5,2,11,26,60,4,22,11,11,7,24,6,11,7,5,14
2025,1140,BYU,73,1452,West Virginia,69,A,0,25,55,10,28,13,16,7,24,13,10,2,0,10,27,58,9,27,6,7,5,20,19,7,6,1,15
2025,1153,Cincinnati,85,1428,Utah,75,H,0,30,61,11,22,14,19,11,26,16,10,5,3,10,31,65,13,32,0,3,7,18,17,10,7,5,19
2025,1163,Connecticut,70,1166,Creighton,66,A,0,26,66,6,26,12,15,11,25,10,6,8,2,20,19,47,7,24,21,30,5,28,14,10,3,4,13
2025,1187,East Carolina,82,1412,UAB,75,H,0,30,60,8,20,14,19,10,20,16,8,6,3,14,25,62,8,19,17,20,15,19,15,10,7,3,17
2025,1196,Florida,81,1280,Mississippi St,68,A,0,28,61,14,36,11,17,6,25,19,8,7,4,19,24,58,7,27,13,19,10,31,15,15,4,5,15
2025,1206,George Mason,76,1387,St Louis,74,A,1,26,68,15,33,9,12,9,24,17,4,7,1,14,28,62,12,38,6,10,11,31,12,12,3,4,13
2025,1228,Illinois,83,1417,UCLA,78,H,0,27,53,11,28,18,20,9,24,15,14,3,3,14,28,58,12,23,10,15,4,17,16,7,8,1,14
2025,1231,Indiana,71,1277,Michigan St,67,A,0,24,50,3,13,20,28,7,23,10,8,8,2,18,21,55,4,23,21,25,12,22,15,11,2,4,24
2025,1235,Iowa St,77,1416,UCF,65,A,0,27,59,7,28,16,21,10,29,17,9,5,3,14,27,65,6,26,5,10,9,20,14,8,7,2,13
2025,1242,Kansas,71,1160,Colorado,59,H,0,27,58,6,21,11,16,8,30,18,7,6,4,12,22,57,4,23,11,16,7,22,9,8,5,5,14
2025,1243,Kansas St,73,1112,Arizona,70,H,0,28,62,1,19,16,26,6,24,9,9,14,3,15,26,63,2,22,16,19,10,32,13,17,7,4,19
2025,1245,Kent,91,1141,C Michigan,83,H,0,32,59,16,30,11,13,8,20,19,11,5,2,19,30,59,5,15,18,22,10,15,18,7,5,1,16
2025,1246,Kentucky,75,1397,Tennessee,64,H,0,26,52,12,24,11,14,3,20,13,8,5,4,14,23,54,3,18,15,19,7,24,11,9,6,2,16
